"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est plotstructure","Mean SE plotstructure","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"3032","umc1337",6833.31,4.12558024893583,0.127098853095296,6.74937532859314,0.034228807520943,7.95882664462317,0.0930981240277942,61.5829438155962,0.959262306263322,4.84004519914783,0.176659658259278,0.184541639173869,0.29648584490264,0.104255848438059,0.104255848438059,-0.915667596386558,0.606911866228574,60.64,60.64,60.64,60.64,60.64,60.64,60.64,60.64,60.64,60.64,60.64,60.64
"3033","phi059",6833.51,4.12550468246116,0.12710365539215,6.75020957205941,0.0342145329187571,7.95918318104612,0.0930848614871704,61.5830172188314,0.959261605408574,4.84004732890989,0.176656327188928,0.184524979749134,0.2964858646418,0.104255204733352,0.104255204733352,-0.915714378177131,0.606911243987361,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666,60.8908780903666
"3034","isu85b",6834.81,4.13122125137089,0.126740875700548,6.75013530147733,0.0342158035089865,7.9648333348164,0.0928749216548537,61.5827005477319,0.959275340737734,4.84009105825787,0.176711200893758,0.184544870662647,0.296489506721691,0.104210170879074,0.104210170879074,-0.915541378230955,0.606905519867754,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824
"3035","IDP1992",6836.73,4.10639949353811,0.128323642812041,7.06711425108028,0.0292008597823563,8.2185878944848,0.083891353891219,61.7579496536372,0.960518880762585,4.83092670416634,0.202918743777911,0.0536876258592704,0.298401302804664,0.10950487711915,0.10950487711915,-0.932178412856822,0.60661356597992,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487
"3036","IDP2434",6836.74,4.10671757227646,0.12830323592363,7.06762938392673,0.0291933395898632,8.21917055868933,0.0838716993007645,61.757905406576,0.960520013960901,4.83093437554598,0.202849716849622,0.0536979515461968,0.298401544520636,0.109502639596808,0.109502639596808,-0.93216185117321,0.606613325629267,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487,60.5304487179487
"3037","IDP165",6837.18,4.21234342045002,0.121702990055267,6.88889897651187,0.0319223308242706,8.11760889925863,0.087363800064564,61.5715158813337,0.959571690454564,4.84207566868602,0.177238836023649,0.187038042602035,0.296560249521369,0.103666241028197,0.103666241028197,-0.911326549791688,0.606850059647519,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824,60.6694011484824
"3038","IDP1438",6839.8,4.38125544461291,0.111846518022718,6.82732632605543,0.0329203864878604,8.1790378178025,0.0852356419633,61.4676000691175,0.957581952932107,4.84770628930397,0.163204160760406,0.273233709244444,0.296459908501349,0.0998802830487682,0.0998802830487682,-0.909236571680657,0.606923876125944,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576,60.4509306260576
"3039","IDP3794",6841.93,6.54554136855847,0.0379012690123352,7.2972826901863,0.0260264657533463,10.0082207449577,0.0402894320785789,61.1455835032665,0.964433159927503,4.84748490232512,0.16266104519052,0.38026788391538,0.297368027802484,0.100980726550264,0.100980726550264,-0.804923806863961,0.608354689344576,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245,60.6705298013245
"3040","IDP1458",6842.86,4.64431447011472,0.0980618148820223,5.62252591942361,0.0601290039078302,7.20098759480131,0.125640559338689,61.2553592260314,0.976425016335124,4.89037426738238,0.158317944014261,0.421014201177728,0.302047441756543,0.0638008497044098,0.0638008497044098,-0.905008503389936,0.608671802577438,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567,60.7402894135567
"3041","gpm884",6850.02,4.02166889696604,0.133876914657956,4.90425329971056,0.0861102652552699,6.31940229104146,0.176531153015412,61.3286806722325,0.968592689558785,4.89135866643009,0.156939269826834,0.423094997469373,0.299598043801132,0.0568165851247313,0.0568165851247313,-0.95590029143825,0.60786207574848,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814,61.5275423728814
"3042","csu625",6850.42,4.18666502473037,0.123275632957946,5.72331712816863,0.0571738550814584,7.00248656110313,0.135756880364492,61.5522729787616,0.964170244098849,4.87195667459548,0.164513975000266,0.248800832363767,0.297227576949489,0.0767691606454775,0.0767691606454775,-0.943476584408532,0.608854057550777,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857,60.7580919931857
"3043","npi105a",6853.22,1.17017527101913,0.557057041695311,3.1263516547222,0.209469773898908,3.40621965231659,0.492280339770654,62.0873261731501,0.970872620896441,4.93510334831599,0.187476566322509,-0.0307078208858513,0.300170389196973,0.0366561203347842,0.0366561203347842,-1.0999980844589,0.607319411430277,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397,60.4106019766397
"3044","gpm354",6853.83,4.28632291678457,0.117283469481231,4.38151713019338,0.111831884669577,6.00193767875978,0.199003613179197,61.7911203832779,0.963505699591852,4.91334324311518,0.174156456513998,-0.0646381664019994,0.298482432743357,0.0457840769544211,0.0457840769544211,-0.868783662274686,0.606515765842618,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125,61.8600368324125
"3045","gpm391",6856.26,3.92368446970867,0.140599165506501,3.07312267457029,0.215119554645352,4.93477029068626,0.294056193405895,61.9206412777707,0.959156212450668,4.91993660034759,0.170698499765029,-0.182544879943298,0.30026089042556,0.0376662190578396,0.0376662190578396,-0.897233981695028,0.602300175791261,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782,61.7478672985782
"3046","gcsh1",6858.22,4.2244674062278,0.120967459039314,4.99997337198364,0.0820860915115173,6.39404498251437,0.171590037861943,62.3261474320233,0.96075950336203,4.90367690915978,0.152623906366166,-0.348540377628964,0.298172022497327,0.0534780929805468,0.0534780929805468,-1.02218142230547,0.609886158844524,60.497,60.497,60.497,60.497,60.497,60.497,60.497,60.497,60.497,60.497,60.497,60.497
"3047","gpm905a",6859.26,5.05153496048804,0.0799968931854671,0.848930048661998,0.654119629628823,5.22761095034714,0.264730193388998,62.7930914149598,0.946212438378938,4.91846581474754,0.164555846924673,-0.909078076647106,0.297449955357891,0.0229579676135701,0.0229579676135701,-1.01554501156745,0.604286280909995,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994,60.4684147794994
"3048","AY105872",6861.37,5.25437463479085,0.0722814814561368,5.01589926435446,0.081435039966629,8.17909322121392,0.0852337447389428,63.0902549010839,0.949907186441131,4.91402048279841,0.167123065746442,-0.949535125850118,0.299397607882118,0.0346514841796666,0.0346514841796666,-1.20724043797717,0.605895328931425,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287,62.916114790287
"3049","IDP4076",6861.69,7.99569958462484,0.018355063686838,5.06696073919058,0.0793822593482471,10.3177151062696,0.0354027331235394,63.3456104856107,0.941949816759472,4.87746197053693,0.151832160524964,-1.28969974137147,0.297238412493809,0.0549351813348394,0.0549351813348394,-1.11533512872812,0.60792904922493,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727,59.5397727272727
"3050","IDP1479",6861.85,8.55654414241761,0.0138666018980338,4.99764156069461,0.0821818519619239,10.8267154933542,0.0285820956487386,63.4069893063545,0.940158386427017,4.88047192878262,0.150020776651406,-1.37758797327448,0.297626363950624,0.0520583936126551,0.0520583936126551,-1.12041252823849,0.60768540525342,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208,59.0874604847208
"3051","lim2",6863.52,7.33880805038809,0.0254916578062552,5.09114803922259,0.0784280198358292,9.72839025901881,0.0452600791659318,63.234202049098,0.939848025093556,4.87467147361323,0.161007571851784,-1.18889430770921,0.298808802383761,0.0568420649104902,0.0568420649104902,-1.10472666882267,0.608169873460872,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455,59.9026455026455
"3052","IDP2430a",6864.66,9.51016520714117,0.00860783362611605,4.46972582675084,0.107006798048436,11.2436119001694,0.02395836336083,63.4718461187574,0.939872738574011,4.89213123432834,0.148399420663467,-1.50914726017387,0.297160640574459,0.0222686199897402,0.0222686199897402,-1.08201324674932,0.608411635151135,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434,58.8722044728434
"3053","IDP48",6866.23,6.95848426779908,0.0308307677747392,4.56927591850691,0.101810915134454,8.71487045367869,0.0686351922844959,62.9193220474827,0.933512385021652,4.91692272056203,0.159056932427958,-1.09694826047961,0.296896963799572,0.024996481881049,0.024996481881049,-0.98276026665636,0.608878767171338,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142,59.3697749196142
"3054","IDP475",6866.24,6.95849822971699,0.0308305525471662,4.56917702948892,0.101815949249617,8.7148433981991,0.0686359474608278,62.9193116004405,0.933512336777621,4.91692269427249,0.15905704821002,-1.09694655195461,0.29689694118874,0.0249968500985027,0.0249968500985027,-0.982753650812368,0.60887871788053,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081,59.1408140814081
"3055","php06005",6868.63,6.46193153564864,0.0395193138707087,5.58229760828432,0.0613506934848751,9.23535750177372,0.05547847307728,63.0938991471692,0.940454893848016,4.86927998007612,0.169415849918595,-1.01050158894363,0.296002099101607,0.0666163752287878,0.0666163752287878,-1.11578970327778,0.607948999806634,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468,60.0379609544468
"3056","umc1962",6870.73,6.4888417457272,0.038991138646432,5.45024534834059,0.0655381623851704,9.16536082408953,0.0570965610798454,63.1104895585535,0.940242517106338,4.86593204229732,0.174087812920039,-1.01933274476543,0.296312223046715,0.0673444923176793,0.0673444923176793,-1.11593506212402,0.608157879210549,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076,59.8090737240076
"3057","bnlg210",6873.43,6.90270361085663,0.0317027514470586,5.33539988922269,0.0694116925848262,9.50770421417234,0.0495891834363252,63.1740030843508,0.938030374657338,4.86724220047889,0.161920537901515,-1.10253703751552,0.295974606747889,0.0653324758572688,0.0653324758572688,-1.11822423521455,0.608043953733998,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863,59.7568667344863
"3058","umc1367",6873.83,6.90471492627105,0.0316708853566015,5.32886396825161,0.0696388983008744,9.50723434187345,0.0495988098397891,63.1735703485029,0.938000505627804,4.86711612304953,0.162047578904167,-1.10249130533895,0.295971951633385,0.0653615254073529,0.0653615254073529,-1.11769074921547,0.608041393930222,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429,59.5759682224429
"3059","uaz116",6874.73,6.89423982670537,0.031837198351428,5.30748629290735,0.0703872495580411,9.48730093065216,0.0500088400806504,63.1745551024922,0.937929752534819,4.86683069751869,0.161963068635383,-1.10218113159434,0.295889067424316,0.0655432564345069,0.0655432564345069,-1.11865723414903,0.608055736113926,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283,59.0954198473283
"3060","php20646",6875.13,6.89537013689911,0.0318192104799569,5.29961269863047,0.0706648960410346,9.48433737358521,0.0500700763478888,63.1736476347695,0.93793955247206,4.86687403703783,0.161995029014872,-1.10208038382259,0.295890067661092,0.0655285950250514,0.0655285950250514,-1.11803274043821,0.608058103156615,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851,59.0595744680851
"3061","umc1381",6877.03,6.89232064828652,0.0318677636461424,5.59562239419493,0.0609433096393236,9.8074551023395,0.0437990298486848,63.2201694063232,0.936375328225234,4.85460857077284,0.160187344767521,-1.11398900397828,0.296819052753314,0.0756449555811752,0.0756449555811752,-1.163822171889,0.60782787341036,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432,59.5719424460432
"3062","ufg30a",6878.83,6.94360478720004,0.0310609960375388,5.49586717726785,0.0640600990475474,9.73662807254889,0.0451056997281049,63.2274705433547,0.938134911056876,4.85732489542569,0.159333807870383,-1.12259425957437,0.29858408844053,0.0715201270965173,0.0715201270965173,-1.15407598788066,0.608004108652315,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714,59.3638914873714
"3063","AY110411",6881.23,8.57149539309461,0.0137633268811522,4.70308002419314,0.0952224055845956,10.5205642049672,0.0325148993196882,63.4225268292114,0.9421074201743,4.87624711475232,0.148079824441538,-1.37626922860816,0.297839328646268,0.0395640302197413,0.0395640302197413,-1.04374963826197,0.608283698742666,58.88,58.88,58.88,58.88,58.88,58.88,58.88,58.88,58.88,58.88,58.88,58.88
"3064","AY105746",6883.63,10.7913883771895,0.0045360704172379,4.36057856510632,0.113008834427303,12.3466361904003,0.014951408450428,63.6076076487209,0.94400454691937,4.90758470616769,0.148289192349886,-1.657767535211,0.296006763061479,-0.00577396607101742,-0.00577396607101742,-0.973356672647173,0.607859058306939,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978,59.0696400625978
"3065","umc2067",6884.53,8.72942252603037,0.0127183268965034,4.3648777803953,0.112766170682286,10.3439287762038,0.0350161034921712,63.3621810729503,0.942421416626489,4.89805851652968,0.145767698995521,-1.39273073584032,0.295591553863518,0.0160352425534048,0.0160352425534048,-1.04491508504227,0.608918400961004,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355,59.4959677419355
"3066","chr109a",6886.39,7.20860428416634,0.0272064244084146,4.81872064369553,0.0898727658335174,9.30267155751784,0.0539636913743572,63.1983059382332,0.941906737244286,4.88177130289902,0.157928703516203,-1.15729860585997,0.296893771788,0.0453525681359909,0.0453525681359909,-1.07758959976106,0.60875874640408,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444,59.3556443556444
"3067","jpsb527c",6887.93,7.1976896138761,0.0273553048602704,4.80241583172412,0.0906084397895228,9.28038022529794,0.0544608959803443,63.1983068033689,0.941934460529607,4.88177770585391,0.157937494529624,-1.15725520517107,0.296906754925474,0.0453314784455201,0.0453314784455201,-1.07767905889013,0.608776389344163,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132,59.5526859504132
"3068","gpm257d",6888.91,6.89329797349292,0.0318521948660511,5.3208413009759,0.0699188041787377,9.49168059072165,0.0499184737530843,63.1751732951544,0.937944140853325,4.86692870815652,0.161931240201461,-1.10228986192677,0.295884550449381,0.0654868374571857,0.0654868374571857,-1.11900400641675,0.608059626090861,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438,60.4183551847438
"3069","sdg108b",6888.92,6.89343751519337,0.0318499725888597,5.3208899188683,0.0699171045469467,9.49186753021389,0.0499146200707657,63.1751647718523,0.937943797089325,4.86692823514993,0.161931674988547,-1.10228721479786,0.295884446036001,0.0654867887999517,0.0654867887999517,-1.11899567692626,0.608059479931037,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315,59.490157480315
"3070","gpm53",6889.03,7.87917210909863,0.019456266911867,5.04918976680512,0.080090752308444,10.2117491598247,0.0370079240306501,63.3025935347562,0.938397394918726,4.87645919859153,0.153990027045591,-1.26991871303332,0.296122314799642,0.0556593081994839,0.0556593081994839,-1.11186690906014,0.60788691041031,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961,60.5022675736961
"3071","gpm515a",6889.18,8.15837395479376,0.0169212173939231,5.18165140811532,0.0749581213006367,10.6573085018966,0.0306977279282106,63.3208605675455,0.933552267019548,4.86912459410759,0.151555483819283,-1.31867431989701,0.296398933407805,0.061139261926907,0.061139261926907,-1.10274585234258,0.607412099039471,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573,60.1601941747573
"3072","gpm806",6889.28,8.15558821346194,0.0169448028832176,5.1799831935092,0.0750206704997825,10.653580140317,0.0307459481607643,63.3210685478134,0.933553836386846,4.86910768627911,0.151556870278984,-1.31873170503994,0.296400592989664,0.0611598486121248,0.0611598486121248,-1.10291343581567,0.607415670200562,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705,60.6088939566705
"3073","gpm30a",6889.45,8.1677088575064,0.0168424224636456,4.43630010214215,0.108810216091232,9.84348107357997,0.0431483922583281,63.0552673354887,0.929111608240516,4.91832868129395,0.15157569627816,-1.3127281031425,0.297391744670707,0.0202869835910486,0.0202869835910486,-0.968876493542635,0.608135469154808,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342,60.419434194342
"3074","AY110248",6890.54,7.39131428273051,0.0248311307366893,4.4682799253072,0.107084186661031,9.0566905507443,0.0596980017008211,62.9436787442183,0.930945133562149,4.92068785945844,0.166579898067835,-1.17644394641152,0.296689672103214,0.0178040198605985,0.0178040198605985,-0.953633199817003,0.608748839694262,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644,59.2871870397644
"3075","gpm777",6892.47,7.26408319757614,0.0264621042227464,4.37165853464034,0.11238449820942,8.81938469576287,0.0657760082142281,62.9178288614063,0.933328324730817,4.93036727573199,0.161661938160913,-1.15273374957603,0.295833866748416,0.00557394638454969,0.00557394638454969,-0.926480927989072,0.609018883286171,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615,60.3080745341615
"3076","gpm820c",6892.48,7.26424880513138,0.0264599131512688,4.37192871702132,0.112369317079206,8.81970858299479,0.0657673258124529,62.9178534049156,0.933327693248246,4.93036473470305,0.16166187888116,-1.15273092883676,0.295833600569445,0.00557363389240513,0.00557363389240513,-0.926493446723756,0.609018813267973,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101,60.6112385321101
"3077","ufg59",6893.05,5.5968826564857,0.0609049194585116,4.41555675560805,0.109944632831301,7.15583782709589,0.127878535835575,62.6276931929783,0.941833373865366,4.94464357428449,0.151013806226751,-0.801467340577409,0.297501073869363,0.00309588089973037,0.00309588089973037,-0.927689579171467,0.609810510546035,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756,59.6926188068756
"3078","mmp63",6894.85,5.6785130171783,0.0584691210975759,4.42628025039027,0.109356715024905,7.23736162313851,0.123863926127125,62.6485143011419,0.943646259251378,4.94721075078328,0.153254735839149,-0.826220553020632,0.299691231969408,-0.00147191137337931,-0.00147191137337931,-0.918558331476182,0.609838163091002,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583,59.7097396335583
"3079","gpm344b",6896.45,6.61564387594538,0.0365957949236228,4.39732337924517,0.110951546651666,8.19867310063946,0.0845657359158975,62.8783344350074,0.938216366006852,4.92788731273656,0.161544077504526,-1.04700642853892,0.298196038505348,0.0137792485378036,0.0137792485378036,-0.960542163363692,0.609273667950802,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008,61.1992481203008
"3080","IDP439",6898.55,6.83130176039205,0.0328550150619274,4.53447262897308,0.103598097369305,8.4701898302807,0.0757959862103905,62.8840812608046,0.939331715828829,4.93206683423001,0.17310103090277,-1.05690417813672,0.297027344357818,0.00716281324715536,0.00716281324715536,-0.945530610965429,0.609348074766778,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514,59.538844621514
"3081","gpm737",6901.92,5.81476865182681,0.0546184071414321,1.09003244338984,0.579832377399624,5.99402072791356,0.199595254328437,62.6540807630964,0.930950382940886,4.92095841969696,0.15715521147962,-0.970175986838823,0.298121593213868,0.0156416274438067,0.0156416274438067,-0.890258141269734,0.603896880344956,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287,60.0750670241287
"3082","bnlg1079",6903.15,4.28753147426068,0.117212618983179,4.44139397021823,0.108533436267779,5.83439887534337,0.21186151087501,62.1505139099481,0.952946173376228,4.96929441997118,0.151844385757852,-0.319210382696167,0.296902493546903,-0.00446734198701147,-0.00446734198701147,-0.927718490869439,0.610312086640022,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835,59.5153010858835
"3083","umc1239",6903.35,4.28125071174621,0.117581289875539,4.43594614587513,0.108829474824319,5.82497933600758,0.212605753069445,62.15122843989,0.952927407439417,4.96918935084894,0.151828724257765,-0.319400811350065,0.296897713756202,-0.00444066717404643,-0.00444066717404643,-0.928001722500602,0.610308062006689,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461,60.2538461538461
"3084","IDP52",6905.69,5.32258124778848,0.0698580031299853,4.45658701994471,0.107712082985821,6.89194443464649,0.14170984588046,62.5917587388921,0.953404734231777,4.97022739601608,0.150313978029575,-0.721001136723501,0.297058103532502,-0.0122338552677763,-0.0122338552677763,-0.931943929642021,0.609712875918031,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243,59.899814471243
"3085","IDP3926",6905.7,5.32253096449014,0.0698597594974707,4.45646195035937,0.107718818949212,6.89182800172315,0.141716240280931,62.5917629324989,0.953404566237502,4.97022617852746,0.150313993617884,-0.72100162518133,0.297058073700647,-0.0122337384115655,-0.0122337384115655,-0.931945209400393,0.609712887973025,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431,59.8998144712431
"3086","gpm388c",6905.85,5.25217697191591,0.072360950273729,4.45634134262292,0.107725315006542,6.82078205660597,0.145667642393197,62.5735028612948,0.954171059957645,4.97114716136495,0.149714525955053,-0.704335280237799,0.298069655558475,-0.0129316582097157,-0.0129316582097157,-0.929844058306722,0.609755039746023,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243,60.4497175141243
"3087","gpm832",6905.95,5.2500053418447,0.0724395635535439,4.45472903739194,0.107812193064771,6.81765844189495,0.145843660498371,62.5735829807984,0.95417328625457,4.97114411324628,0.149715748359863,-0.704366497703273,0.29807077297183,-0.0129263841505706,-0.0129263841505706,-0.929916963565052,0.609756719976418,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018,61.2887975334018
"3088","gpm324",6906,5.31202057694303,0.070227852423293,4.48026555571283,0.106444369985632,6.89038027409428,0.141795770364293,62.5678005169144,0.95419241053454,4.97094976283632,0.149903981455129,-0.705790290838943,0.298048324243728,-0.0131554426138453,-0.0131554426138453,-0.925101201676075,0.609726634334736,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515,61.1935146443515
