"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"IDP378",5604.06,4.25065673056837,0.119393757064305,5.67991419591683,0.058428172598621,7.01290237070218,0.135207963098676,59.8378746594014,59.3547109372746,60.3210383815283,10.6210721359665,9.80119454798322,11.5095331252879,60.763900080581,60.3681816336241,61.159618527538,11.2533556797419,10.5791292897637,11.9705516953377
"bnlg1834",5604.83,4.24584827951217,0.11968115192553,5.67418791873727,0.0585957002673419,7.0049801777009,0.13562527974689,60.1093951093958,59.6485635656505,60.5702266531412,10.7569327813001,9.95880055738292,11.6190300422903,60.6602830974196,60.2567398471889,61.0638263476502,11.6422997989481,10.9422938734899,12.3870868554326
"umc1807",5605.83,4.02381067745936,0.13373362391382,4.73052662389121,0.0939245656520272,5.85988299007302,0.209859513382876,60.4209905660392,59.9651406843944,60.876840447684,12.342683722932,11.5007005820754,13.2463096832348,60.4443447037717,60.034610268417,60.8540791391265,12.7049672507097,11.9454150850206,13.5128157282721
"gpm430b",5606,4.02365633128307,0.133743944948815,4.73087498431859,0.0939082072758053,5.85991522232205,0.209856991877875,60.9444444444448,60.4913144736259,61.3975744152637,8.44588807529841,7.75009905713087,9.20414369605176,61.767161410019,61.3525363731328,62.1817864469051,9.10338207665118,8.47099715747181,9.78297639498054
"umc1157",5606.03,4.02374863764103,0.133737772383028,4.73042544497698,0.0939293173650052,5.85950160988664,0.209889350504942,60.5000000000008,60.0475947414509,60.9524052585507,12.1956640034419,11.365106076109,13.0869188099799,60.5000000000008,60.1051875381649,60.8948124618367,12.5639702792907,11.8359635351309,13.3367552806636
"umc1904",5606.63,4.02424903610552,0.133704315480676,4.73238471443226,0.093837346000298,5.86095672352927,0.209775530413819,60.2628361858202,59.800428001021,60.7252443706194,11.063744815432,10.2632416999607,11.9266848545004,60.7880973850328,60.3775034647388,61.1986913053269,11.4124934103057,10.6995948991355,12.1728913167351
"AY110113",5609.55,4.02359186081514,0.13374825628566,4.71861030556492,0.0944858536245896,5.8534439382726,0.21036377271456,60.0401948842889,59.589189816115,60.4911999524627,9.4894436297594,8.76542984501713,10.2732600676248,60.7534693877566,60.3570774685388,61.1498613069745,10.1009955466675,9.46557480912066,10.7790718568389
"gpm572b",5610.34,4.01745086917663,0.134159560878788,4.72995037968884,0.0939516312941533,5.85298054505272,0.21040010352345,60.7500000000024,60.263216528693,61.2367834713117,10.4671679757911,9.64747583654411,11.3565047780077,61.7616906474845,61.3635399785753,62.1598413163937,10.6247002147363,9.94991014358564,11.3452536780736
"IDP334",5610.47,4.02221016983112,0.133840687589777,4.73197874806631,0.0938563953367529,5.85881138521074,0.209943359478207,60.3592736705573,59.8748762180674,60.8436711230472,12.4592941407216,11.5683001083875,13.4189128074631,60.3417721518983,59.9238741791378,60.7596701246587,12.8616409770855,12.0890372407015,13.6836213943075
"npi260b",5611.03,4.01669570283676,0.134210226835766,4.73304887218847,0.0938061897731623,5.85426877075794,0.210299118167807,60.8289473684219,60.2884304636413,61.3694642732025,11.4757230788318,10.5293931307463,12.5071044975503,60.546571136132,60.1026354686463,60.9905068036176,11.920073693861,11.1376516805039,12.7574609929487
"gpm591c",5611.5,3.97559784806911,0.13699663383072,4.6953982262807,0.0955888485074388,5.79194869666347,0.215233768393722,61.1498599439763,60.6577541848344,61.6419657031181,7.43930710672256,6.75785291297474,8.18947836551405,62.0261261261247,61.6444682597531,62.4077839924962,7.24736041020603,6.70990527149299,7.82786504283015
"IDP4075",5615.43,4.04496982724935,0.132326236928726,5.47112237840072,0.0648575995046458,6.60420363829003,0.158341985362007,60.32349165597,59.8548303353528,60.7921529765873,12.0009211837062,11.1434996717671,12.9243158343172,60.5240066225175,60.1226318423404,60.9253814026946,12.7714118727598,12.0333562772101,13.5547354758024
"umc2354",5616.23,4.04438144335653,0.132365171968836,5.54333722652972,0.0625575332753152,6.67930818786463,0.15383734272099,60.2198675496697,59.7433026823181,60.6964324170212,7.56503657892478,6.89663207000263,8.29822119834329,60.9773755656118,60.5728828130261,61.3818683181974,7.72426291769909,7.15565633347915,8.33805242191277
"umc1910",5616.93,4.10158452326731,0.128632952254177,5.07609547933098,0.0790205179251229,6.26036078006146,0.180529820191391,60.5000000000007,60.0355063732195,60.9644936267819,11.9731949865931,11.1220881387126,12.8894319483043,60.5000000000008,60.1133753812035,60.8866246187981,12.6448315665189,11.9321847987726,13.4000409851246
"mmp195f",5620.63,0.117454922639567,0.94296372822985,0.854864023023047,0.652181741339645,0.963777894430154,0.915237799277225,59.679506933744,59.1629313170977,60.1960825503902,11.7575950785198,10.8310862540269,12.7633589824876,60.7174095878887,60.3161636182859,61.1186555574915,12.3343841308981,11.6086460987348,13.1054931466239
"php3818",5626.13,5.51593592146831,0.0634205104783727,8.96577189032782,0.0113007526965968,10.5093668234999,0.0326682087735249,60.447251114413,59.9403849263081,60.9541173025179,11.3884109144388,10.4957055680658,12.357044727962,60.8062283737024,60.3261240096108,61.2863327377939,12.1943957987383,11.3481727134632,13.1037209823101
"gpm746c",5627.52,4.17093350117684,0.124249113282724,5.88908211150644,0.0526262067696241,7.15496501133279,0.127922159376856,61.5200000000005,60.9143939358453,62.1256060641556,11.5690829583781,10.5029226876527,12.743470030031,61.4609236234463,61.0760922398129,61.8457550070797,11.3314253560262,10.6417471410785,12.0658007465286
"IDP2593",5628.63,4.0849145372148,0.129709587655439,5.65604723664981,0.0591296009225991,6.81091217526133,0.146224481293021,60.4041720990867,59.9338456186523,60.874498579521,12.0453229946087,11.1808772079799,12.9766031184831,60.4713114754091,60.0712124956319,60.8714104551863,12.8956531211917,12.1562313183715,13.6800514128733
"umc1470",5631.23,4.07974882452011,0.130045041915821,5.63020335530472,0.0598986280785928,6.79327864613023,0.147224173475542,60.4595588235276,60.011448137247,60.9076695098083,11.8799672880087,11.0534471698546,12.7682903437637,60.4405172413775,60.0339779327534,60.8470565500016,12.8210807949308,12.068632825452,13.6204419446314
"umc2355",5632.93,4.08190436757509,0.129904958574831,5.66598907837551,0.0588364016945877,6.813265932941,0.146091510658045,60.1038318912225,59.6509927633741,60.5566710190709,9.86922569288067,9.12431673107715,10.6749490014161,60.8076256499121,60.3927396100476,61.2225116897766,10.6986408338006,10.0182480216172,11.4252427613774
"umc1984",5634.83,4.06678737358529,0.130890564972965,5.63710895229951,0.0596921668252356,6.78259476199544,0.147832904515029,61.8454258675092,61.3336904351882,62.3571612998303,8.90636659473334,8.11683074860109,9.77270173256392,60.0798258345443,59.7093869889446,60.4502646801441,9.41617415299232,8.84157340633416,10.0281173502401
"gpm717b",5635.51,1.99311898491602,0.369147312973925,2.06278702510904,0.356509813358432,3.46356980362893,0.483439212408677,61.7619047619043,61.1627884065863,62.3610211172223,10.2098511748585,9.22960186538959,11.2942099272619,61.2511415525109,60.8132027502767,61.6890803547452,10.0663328224279,9.33944024483616,10.8497997562451
"gpm250a",5636.11,3.96617316237404,0.137643732416019,5.47248445852573,0.0648134439185935,6.55511085003849,0.161350906709611,60.7872340425543,60.3261129712748,61.2483551138338,10.3037496493182,9.51805302077458,11.1543039951658,61.4081237911037,60.9848505147896,61.8313970674178,11.0250348711578,10.3039399586878,11.7965937687514
"AW172071",5640.74,4.05730861861892,0.13151237710666,5.58969934856061,0.0611240621606227,6.7210108331937,0.151386752059569,60.1560549313352,59.6994777298583,60.612632132812,11.0522942432973,10.2511465175154,11.9160532757687,60.2551724137923,59.8555631199998,60.6547817075849,11.6041787833024,10.900795532932,12.3529484456467
"gpm187c",5640.86,3.86803021536991,0.144566581245714,5.91882254280747,0.0518494334331091,6.85496897914788,0.143753837773388,60.6639784946236,60.2033884716152,61.124568517632,10.0142201349885,9.23947103346705,10.8539335800458,61.3410770855332,60.9159191229552,61.7662350481112,10.3912068412765,9.67542081309739,11.1599466011883
"gpm339c",5640.98,3.60410403896098,0.16496003946388,5.84979492632513,0.0536701948026403,6.61501505337487,0.157686232616502,60.7978863936578,60.3388004501763,61.2569723371392,9.90488963799679,9.13987976811983,10.7339309957988,61.6685714285699,61.248951119822,62.0881917373178,10.5875758895076,9.8890722288403,11.335417582366
"gpm33b",5641.1,3.26068221047811,0.195862752919869,5.66057358401347,0.0589959316813823,6.27887619070871,0.179267165266573,60.5898673100128,60.145381298156,61.0343533218697,9.01417365519037,8.3168232897821,9.76999556859129,61.9280855199231,61.5110559620221,62.3451150778241,9.36534067065208,8.71238103632074,10.0672371320447
"umc2075",5644.93,2.80789999087856,0.245624828288371,4.84288506327277,0.0887934376869586,5.43499857927105,0.245502516480594,59.997621878714,59.5381821033575,60.4570616540704,6.324196198379,5.74065401317829,6.96705592494818,60.952636282393,60.5409074895271,61.3643650752588,6.47535243774549,5.95407539266397,7.04226709065169
"bnlg1863",5645.73,4.19568131290114,0.122721139449767,4.98754084778822,0.0825979494441996,6.12570832545854,0.189954930974766,59.8763636363644,59.4136696157601,60.3390576569688,11.6409565847655,10.8173896081359,12.527224692589,60.622026431719,60.2164308289202,61.0276220345177,11.9520706195804,11.2272928076479,12.7236364583034
"AY105457",5645.93,5.21351376145446,0.0737734121891831,5.21164775512918,0.0738422751357524,7.51384372435473,0.111100390140893,59.7261146496812,59.2861502955698,60.1660790037926,11.0061766457263,10.2135575765694,11.8603066021603,60.7021276595742,60.2831214564028,61.1211338627455,12.7362405780909,11.9814686195362,13.5385593547786
"AY110032",5654.83,6.05056122560469,0.0485441972353363,2.1195070793564,0.346541208463754,7.72800312050449,0.102065542879433,58.6765083440296,58.1819215567113,59.171095131348,11.2920165443384,10.4491049172316,12.202924427272,61.9039341262568,61.5018662642671,62.3060019882466,10.9049022394054,10.2135746619413,11.6430237979369
"AY109740",5668.63,0.553598184283886,0.758206811515881,1.42676629397774,0.489983703306421,1.58614171131267,0.811280720253584,60.7074074074083,60.2511621050943,61.1636527097224,10.3190272743047,9.55262891872959,11.1469130428658,61.9058971141792,61.4467356899751,62.3650585383833,10.3028916892976,9.53171494093283,11.1364615726757
"gpm599b",5668.84,1.02374962970209,0.599370815474083,2.18737786417646,0.334978498738098,2.44084174881983,0.655259385443498,60.8451882845195,60.3839782335181,61.3063983355208,9.57771588587624,8.81418690224243,10.4073855714619,61.5075287865374,61.1025348851157,61.912522687959,10.4507154335871,9.78123137889743,11.1660228495819
"gpm346a",5670.71,4.18093362173488,0.123629410792675,4.62991057019434,0.0987706004211913,6.3182297535656,0.176609783144484,60.2411347517722,59.7461297056046,60.7361397979398,9.87731591572101,9.07514099412854,10.7503971301466,61.879218472468,61.4863658788363,62.2720710660996,9.90353516052863,9.26153325877138,10.590040108417
"IDP179",5675.22,4.52869315874186,0.10389790139767,5.50432959604488,0.0637896199853369,7.69377421343251,0.103462045725467,60.2111398963738,59.7320874892144,60.6901923035332,11.8023897928827,10.9444075970141,12.7276331394261,60.5536159601006,60.1545228055106,60.9527091146905,12.251750197743,11.5329545539945,13.0153450449439
"IDP1449",5680.94,5.02096223877076,0.0812291489198867,6.13692697081259,0.0464925364647234,7.90434497387362,0.0951456769438045,60.5418660287089,60.0767446026267,61.006987454791,12.3817040037351,11.5281349873749,13.2984731879012,60.3753258036498,59.9704320691366,60.780219538163,12.6385877093445,11.8921583165462,13.4318678775532
"AY109626",5682.73,7.31653111991847,0.0257771829544999,9.31331019355511,0.00949817981857571,11.1658070491135,0.024762432040386,57.9048913043462,57.2156559249485,58.5941266837438,9.5803045140545,8.50470042814546,10.7919420980742,61.2804878048764,60.8868896599091,61.6740859498437,9.65265823278642,9.02327179516329,10.3259452972394
"umc1457",5684.63,4.27933418789597,0.117694017551427,4.57210412170928,0.101667045903174,5.927535624871,0.204625710367133,60.1039531478775,59.5828486814369,60.6250576143181,10.9276923055445,10.051719776697,11.8800028032511,60.6674698795186,60.2854638634081,61.0494758956291,10.8249289994741,10.175306582559,11.5160252807032
"phi121",5689.83,4.06897371136015,0.130747557659493,4.69172324335469,0.0957646536713079,5.89249399731069,0.207322029121035,59.353463587923,58.7952607001036,59.9116664757425,13.1442503776086,12.0789298672836,14.303528531714,60.5057559478139,60.135699558489,60.8758123371389,13.2562146576808,12.5398042793394,14.0135542099361
"php20714",5691.33,4.54643700072472,0.102980204312706,6.22533844229137,0.0444820642710295,7.27558147034879,0.122022159318387,60.5989492119091,59.9904680760289,61.2074303477893,13.4640497010054,12.3526583630934,14.6754349567996,60.2798804780878,59.8680987724188,60.6916621837567,12.1194903113633,11.3571157050685,12.9330412070803
"gpm750a",5697.2,4.20882808738983,0.12191709143179,2.99074817498719,0.224164731820931,5.18233310655221,0.269095361534311,60.4990253411318,59.8836941614861,61.1143565207774,11.6083587052028,10.5577690570508,12.7634911410252,61.4122722914681,61.020379895641,61.8041646872953,10.6122475929823,9.9291919898185,11.3422924131431
"gpm329a",5702.37,4.10164473326177,0.128629079817796,4.68656990661127,0.0960117256000657,5.91757197393812,0.205389197032001,61.8285714285702,61.2901071819475,62.3670356751929,9.85422313634034,9.00009792277608,10.7894063435738,61.8132969034595,61.4196171866056,62.2069766203134,9.55218842971731,8.91819837581294,10.2312485046631
"gpm530",5702.38,4.09762246499843,0.128888030455495,4.68757554461527,0.0959634612151612,5.91400129258321,0.205663421927355,61.9219269102982,61.3725982249177,62.4712555956786,10.3828440159941,9.48368228337668,11.3672565823325,61.3546099290771,60.9699155145893,61.739304343565,9.99526422270874,9.35524881385156,10.6790646480551
"AY108545",5702.56,4.0207827370076,0.133936245981812,4.70354543046969,0.0952002496099646,5.84304521319065,0.211180384441946,60.432098765431,59.921072146157,60.943125384705,12.8637741981325,11.9212589151591,13.8808063643446,60.474481658691,60.0964295238067,60.8525337935753,12.4913435435051,11.7872582905249,13.2374857389264
"mbd101a",5702.75,4.02080923786167,0.133934471281114,4.70364364411338,0.0951955747430524,5.84313933924972,0.211172980188726,60.4320987654318,59.9210742108902,60.9431233199733,12.7300097595177,11.7936073293777,13.7407617492694,60.546456692913,60.1725392767099,60.9203741091162,12.3072830374758,11.6150793251408,13.0407388124061
"umc1460",5704.24,4.06152864870947,0.131235176563828,4.7993771856952,0.0907462079080347,5.95466315037508,0.202559736830518,61.1539379474952,60.6806131621903,61.6272627328,9.4107184047546,8.68152856708819,10.2011552699746,60.0500821018074,59.668107912856,60.4320562907587,9.19197087092433,8.59716570307065,9.82792834407544
"IDP602",5709.13,4.04261473292139,0.132482149092689,4.81480152542766,0.0900490494954194,5.94379029879004,0.203385557968388,60.6239669421483,60.1096786540206,61.138255230276,12.6162111902206,11.6816998366341,13.6254814814786,60.3221311475405,59.9332161319085,60.7110461631726,12.3764295015154,11.6630576252915,13.1334348270574
"AY110056",5710.44,4.02012600004467,0.133980233645203,4.78311393067799,0.091487130639707,5.92075895906059,0.205144713230153,60.8302687411589,60.3133377301662,61.3471997521516,11.947827932781,11.0352913245954,12.9358245389662,60.3863453815251,60.004846919165,60.7678438438851,11.7140514294986,11.0332888939712,12.4368175447591
"IDP1485",5710.69,4.01941169265265,0.134028093727036,4.78404511910138,0.0914445446758951,5.92044440486651,0.205168832214362,60.3605095541401,59.8705488783913,60.8504702298889,12.6041759206467,11.7077857316968,13.5691969668107,60.5008319467554,60.1102097789323,60.8914541145785,12.4399410039864,11.7199566219914,13.2041557126828
"AW231791",5715.04,4.24269139881577,0.119870210654358,5.62579638961809,0.0600307591987684,7.04001003723205,0.133788924070148,60.2727272727266,59.7723350705059,60.7731194749474,12.4731724076646,11.5742893705421,13.4418645439515,60.6172529313226,60.2351479493043,60.9993579133409,11.8059977575808,11.1130138157813,12.5421947063604
"bnlg2046",5715.24,4.23292861306627,0.120456774706614,5.22925969411452,0.0731948769813766,6.60400581803611,0.158354006943222,60.2026627218931,59.6610966985414,60.7442287452448,12.4186398480677,11.4553339078935,13.4629524478326,60.5755725190836,60.208648026877,60.9424970112902,11.7452943205551,11.0834240384933,12.4466895967663
"IDP3876",5715.63,4.23125799897513,0.120557435134542,5.2346598655143,0.0729975111130211,6.60402917604624,0.158352587428544,60.7395079594782,60.2143405159432,61.2646754030133,12.1573844989726,11.2233606788465,13.1691390916834,60.2885802469128,59.913246798837,60.6639136949886,11.9116658306421,11.2362731397889,12.6276551927565
"AY104017",5720.64,4.28928900899455,0.117109661603042,4.53541005542742,0.103549550948822,5.91244590222044,0.205782975766807,61.3206521739119,60.8248924709813,61.8164118768424,10.2224509124892,9.41382965581241,11.1005304407362,59.9218390804585,59.5481180353597,60.2955601255574,10.2570997192006,9.64156768237853,10.9119282377605
"gta101d",5723.84,4.21343233529676,0.121636745994057,4.53942640507676,0.103341814003366,5.83750890724333,0.211616291132403,60.8379160636751,60.3211309144025,61.3547012129476,11.4450353954113,10.5501343998812,12.4158451672134,60.2964094728792,59.9241474980889,60.6686714476696,11.3535320229653,10.7013996131165,12.0454047186972
"IDP2456",5729.44,8.98407244251644,0.0111978193418525,5.23732139538284,0.0729004331932152,11.0463029353455,0.0260485322855733,62.8097643097649,62.2884982425706,63.3310303769592,12.7159689453353,11.7146868380083,13.8028330124977,59.4371859296488,59.0657008024319,59.8086710568657,13.8782574689188,13.154539212956,14.6417922555509
"bnl2.369",5729.45,8.9839117671964,0.0111987189845929,5.23707421749251,0.0729094434376272,11.0460016592225,0.0260518548564579,62.8617886178856,62.2973504290321,63.4262268067391,11.7210424147841,10.68485216354,12.8577198061719,59.7843137254896,59.3583453616598,60.2102820893195,13.0146756215056,12.2232922671999,13.8572962038659
"gpm658",5729.82,8.98131478925586,0.0112132698426954,5.23115523026896,0.0731255380773482,11.040279087014,0.0261150431335225,63.2602996254671,62.6784028938087,63.8421963571255,11.4325103385098,10.4246512893764,12.537809564271,59.9005649717504,59.4502330494461,60.3508968940547,11.3927793230799,10.6046471474069,12.2394850955635
"umc1130",5730.15,8.98550196698355,0.0111898184232067,5.22520831332506,0.0733432974167942,11.0417299842631,0.0260990084058638,62.9190082644647,62.4022681261905,63.4357484027389,12.1305598996379,11.1664260404564,13.1779392032483,59.4913852515526,59.1321983181275,59.8505721849776,13.0407839651618,12.3617320881848,13.7571373665803
"sdg105a",5731.92,8.98350838972985,0.0112009778678272,5.22805864911092,0.0732388453526975,11.0392003128729,0.0261269714830509,62.6989966555184,62.1751573124497,63.222835998587,13.0011797028019,11.9860312261091,14.1023054650774,59.5980795610424,59.2402577738611,59.9559013482237,13.8722725925443,13.1684820313493,14.6136772958135
"gpm733a",5735.68,8.98555704887984,0.0111895102492414,5.10084232384134,0.0780487879007191,11.0370667054775,0.0261505789796454,62.6235489220567,62.0944197405509,63.1526781035624,10.947269392922,10.032512396365,11.9454332500629,60.735220649459,60.3522496335473,61.1181916653707,11.1662888843517,10.4967909477326,11.8784882036476
"hox1",5737.25,10.2115629698856,0.00606160001457397,7.15438597994125,0.0279540555432218,13.8182169876043,0.00789841300925139,63.4988558352399,62.9280127323922,64.0696989380876,12.1699297506076,11.0680915271171,13.3814569360814,59.6344430217667,59.2847887560203,59.9840972875132,14.1100237236942,13.4192306977912,14.8363772832361
"AY104566",5742.05,4.04526985886143,0.132306387390542,4.50094954992978,0.10534919552593,5.64542121706363,0.227239476696404,60.7943925233651,60.2259591814772,61.3628258652531,11.177554674915,10.1923976300838,12.2579331228159,60.2954847277564,59.9445419330677,60.6464275224451,11.5525589884786,10.934406413981,12.2056574567807
"gpm197b",5742.82,0.0435688913270753,0.978451121703927,0.115936646621204,0.943679839616524,0.132245687643958,0.997907904877264,62.7881136950903,62.1670491975144,63.4091781926661,9.5967694589339,8.57568822352405,10.7394277459028,60.8165680473371,60.4482592506341,61.18487684404,10.5324496354621,9.91723456326234,11.185829539062
"gpm363g",5742.95,0.221628411006031,0.895105039071138,0.353709285025647,0.837901570938349,0.410537045124634,0.981605148938589,62.4776470588238,61.8904711715198,63.0648229461278,8.36516450170973,7.4648770049472,9.37402948424861,60.9173313995652,60.5546991949655,61.2799636041649,9.16030253381238,8.59916947940262,9.75805195047729
"gpm340b",5744.55,1.89350452885308,0.387999097874789,1.51445157318509,0.468965634788502,3.75430212774327,0.440277322037933,62.5831485587587,62.0019727735064,63.164324344011,9.00100913547637,8.08211568164414,10.0243758748635,61.0997782705103,60.734210095944,61.4653464450766,9.70161423083957,9.11682373054549,10.3239155944937
"mmp15",5748.25,2.22095533892538,0.329401578414765,1.93363077578642,0.380292194861734,4.73089180521482,0.316040333345562,59.0618181818178,58.4743630932483,59.6492732703873,10.5585568642737,9.60274555477064,11.6095050545951,61.1823850350736,60.8148525319694,61.5499175381778,10.1357755797285,9.5252364652444,10.7854484219343
"umc1959",5752.25,6.89116810450834,0.0318861334349878,6.31005319207607,0.0426372669951984,11.5802429810552,0.0207615480091349,57.1440677966095,56.4264621766095,57.8616734166095,14.761882066953,13.4387464869205,16.2152893032633,61.4832848837202,61.1405463437985,61.8260234236419,12.0865147803061,11.4397159552313,12.7698834574433
"umc1562",5753.35,4.80484479471912,0.0904984643109909,4.89621789726285,0.0864569264977066,6.85320228073382,0.143852172332701,59.6515679442536,59.0720502613421,60.2310856271651,11.6946056435223,10.6956830943492,12.7868224919416,60.7946365561075,60.4396553633109,61.149617748904,11.2832788612315,10.6599528225374,11.9430530303239
"umc1263",5753.95,4.50626047753965,0.105069815656069,4.63230312525348,0.0986525140174636,6.27804963045347,0.179323362762302,59.3015873015865,58.7401524717743,59.8630221313988,13.3162164592699,12.275112654756,14.4456206453981,60.5316265060232,60.1717135049813,60.8915395070652,12.4127790638306,11.7359292255208,13.1286650700327
"IDP3898",5756.58,4.43653696785994,0.108797330149338,4.72488578636938,0.0941898461843442,6.29751652559579,0.178004012446063,59.8665594855294,59.3119047373012,60.4212142337576,11.6026466096939,10.6472833085891,12.6437330958258,60.7091575091563,60.3435374542232,61.0747775640894,11.348133688433,10.7086115743128,12.0258482919914
"jpsb107a",5756.65,4.43576367471513,0.108839404397534,4.72369647950852,0.0942458731561539,6.2961267071674,0.178097915999597,59.1657657657644,58.5471399166793,59.7843916148496,11.9591192107271,10.9118852925506,13.1068581149785,61.2341085271303,60.8735961096386,61.594620944622,10.7181684814043,10.092884636366,11.3821904970403
"gpm674b",5757.62,4.5026644265944,0.105258903802732,4.72929043149128,0.0939826380144442,6.37672526314959,0.172725309271015,62.7051886792465,62.1035329947024,63.3068443637906,7.37866253437175,6.52935283036735,8.33844673593451,61.0403348554046,60.6738052042222,61.406864506587,7.80018087587413,7.27674311485228,8.36127107086804
"chr117b",5757.64,4.50291940790815,0.10524548513134,4.72948249954462,0.093973612916644,6.37710951612626,0.172700048998973,59.7234042553198,59.1644282043952,60.2823803062444,11.1195775456508,10.1809318993131,12.1447629761756,60.8283737024228,60.4773949349585,61.1793524698872,10.7682171092793,10.168066422018,11.4037905438429
"umc1846",5757.95,4.43521747452455,0.108869132508437,4.7248359340375,0.0941921940053413,6.29659535373394,0.178066246759316,59.8051282051275,59.2304189238438,60.3798374864113,11.4542892028835,10.4764256005174,12.5234260372941,60.774755927475,60.4226011426299,61.1269107123201,11.0222958982112,10.4116335215508,11.6687748004433
"gpm116a",5758.19,4.44229588308949,0.108484503450327,4.70378584496825,0.0951888065376121,6.28945821121825,0.178549094983573,61.5487528344664,60.9861512037933,62.1113544651395,9.83611450863624,8.87476297803027,10.9016036672202,61.3824921135639,61.003927491392,61.7610567357357,11.1138404725832,10.4597765769041,11.8088038632454
"csu292",5758.45,4.06981156315013,0.130692795593307,4.62216004506839,0.0991541050419309,5.82216379763529,0.21282865734009,60.7093235831794,60.1536145588671,61.2650326074917,11.1667820110125,10.1967548752691,12.2290887646919,60.261730205277,59.9005606188008,60.6228997917531,11.4430053942826,10.8030794897426,12.1208376350382
"ufg80",5759.55,4.03907919176532,0.132716554264209,4.57273440610232,0.101635011374995,5.76341078561029,0.217527325576849,61.4428571428559,60.8743906876752,62.0113235980366,7.76387274397798,6.94391797195703,8.6806497755468,59.9777947932606,59.6117943019678,60.3437952845533,8.08358609338142,7.54940036113789,8.65557011196322
"gpm201a",5761.33,4.26362537256484,0.118622074241753,4.64160517630634,0.0981947440316741,6.06694235259827,0.194204444535035,62.2495378927924,61.7253578262114,62.7737179593733,9.64563928161885,8.7727645313259,10.6053635451956,61.1954113924064,60.8171872729935,61.5736355118192,10.5413816264754,9.90711404534822,11.2162559234056
"gpm316",5763.05,6.1891845932472,0.0452934749990655,4.47714553544167,0.106610553872257,7.87197871276437,0.0963819605495177,61.9095607235126,61.3041440465154,62.5149774005097,8.99076099367713,8.0168158079759,10.0830286215389,61.2632321806615,60.9039566645889,61.6225076967342,10.0633994135777,9.47811580449333,10.6848249004496
"ufg74",5763.45,5.20063321347263,0.0742500664213336,4.50357264038116,0.105211115860164,6.85987228888393,0.143481241320016,59.0703703703733,58.4776627723459,59.6630779684007,10.3271720423283,9.37565363258191,11.3752583629178,61.2208157524643,60.8651029796903,61.5765285252383,10.0867811406754,9.50348946097261,10.70587326873
"gpm95",5763.61,5.49129563586874,0.0642066932214681,4.90642543001184,0.0860167946638277,7.33908611980051,0.119017845033034,62.4289340101521,61.8520546899982,63.0058133303059,9.0769020393826,8.12052556991537,10.1459135770453,60.1177062374243,59.6861526130886,60.54925986176,10.6100124178549,9.89175176524682,11.3804274691305
"bnlg2181",5766.85,4.45397040180067,0.107853095905284,4.43833728362458,0.108699439440185,5.99557528614609,0.199478957541998,59.8330494037479,59.2787118841587,60.387386923337,10.6751176503502,9.7510892932801,11.6867083688129,60.7665078284548,60.414009402662,61.1190062542476,10.7329785842159,10.1359650383228,11.3651565345472
"bnlg162",5767.05,4.45426958786238,0.107836963040493,4.44632593899882,0.108266124237227,5.99962504257683,0.199176277267733,60.9129593810466,60.3330854499204,61.4928333121729,8.42062777499095,7.57031624343295,9.36644782659627,60.8888888888912,60.5333522567728,61.2444255210095,8.5821594071438,8.05185209408206,9.1473935721895
"IDP689",5767.07,4.45449400345084,0.107824863571573,4.44734384522175,0.108211035876316,6.00035001783725,0.199122135453306,60.2053712480237,59.6570990355427,60.7536434605048,11.9746350564741,11.0097901635704,13.0240343008715,60.5786305492835,60.2057618645265,60.9514992340405,11.8093317614951,11.1441423627274,12.5142260493275
"umc89a",5769.65,4.49004895597851,0.105924947512085,4.51679701071817,0.104517735386625,6.07871246108304,0.193346589488271,57.7394540942938,57.0607234517833,58.4181847368043,12.9056502211173,11.6574868565672,14.2874540352577,61.4106239460382,61.017159519412,61.8040883726645,12.8359221620548,12.0969681468503,13.6200158378715
"IDP2365",5772.31,5.60830933615027,0.0605579411026637,4.55020549925502,0.102786346633856,7.31095554688948,0.12034011767126,59.3391812865504,58.8173486569049,59.8610139161959,7.83702798610588,7.11213817428074,8.63580067624575,61.0260936300852,60.6503373251683,61.401849935002,7.79900452017721,7.26941380781514,8.36717692977581
"IDP2584",5772.32,5.60828344026458,0.0605587252085003,4.55006548002686,0.102793542918217,7.31085332127461,0.120344947459841,59.496402877698,58.9788211321663,60.0139846232297,8.74557718830219,7.98160763707517,9.5826710400136,60.9558823529413,60.5782589676857,61.3335057381969,8.70753405608106,8.14290253243198,9.31131731416739
"gpm630",5772.66,5.44848792801515,0.0655957767439586,4.54529211880213,0.103039171275799,7.13889913200991,0.128727589924331,61.8482758620687,61.2522707056565,62.4442810184809,8.87788853511814,7.94798147725424,9.91659392608582,62.1597028783656,61.7503346358623,62.569071120869,9.4959837246914,8.85117420526244,10.1877677253252
