"","X","SNP.Name","Position..cM.","Mean.LOD","Mean.P.Value","Variance.LOD","Variance.P.Value","Joint.LOD","Joint.P.Value","Mean.Est.Intercept","Mean.SE.Intercept","Var.Est.Intercept","Var.SE.Intercept","Mean.Est.QTL","Mean.SE.QTL","Var.Est.QTL","Var.SE.QTL","Mean.Est.Env","Mean.SE.Env","A.Mean.Est","A.Mean.Lower.Bound","A.Mean.Upper.Bound","A.Standard.Deviation.Est","A.Standard.Deviation.Lower.Bound","A.Standard.Deviation.Upper.Bound","B.Mean.Est","B.Mean.Lower.Bound","B.Mean.Upper.Bound","B.Standard.Deviation.Est","B.Standard.Deviation.Lower.Bound","B.Standard.Deviation.Upper.Bound"
"51",51,"umc1160",106.63,3.27985565804214,0.0701350969717866,7.20414203962477,0.00727355125919118,10.4005395610825,0.00551507635975947,58.6102318080449,0.436422783794359,5.84808460072229,0.0578725429325984,0.625954297255983,0.160698252296173,-0.101167495051734,-0.101167495051734,0.886764876930719,0.0725565571145994,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077
"52",52,"gpm584",107.6,0.479105983170848,0.488827548791925,10.9495852614884,0.000936245687590902,11.458503055525,0.00324950849052368,59.0281233702362,0.430841666840975,5.85999997730898,0.0570826836822391,0.248992369226091,0.167185105861594,-0.133584773343875,-0.133584773343875,0.879072190767209,0.0724046478729233,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304
"53",53,"gpm346b",108.13,1.33774669652798,0.247431734018989,4.97579383884414,0.0257044050119869,6.2462597239293,0.044019178634925,59.4116690236808,0.430704532013354,5.84096430262997,0.0580996744671846,-0.409530675935793,0.164449996686967,-0.0872419185211189,-0.0872419185211189,0.897585800905144,0.0727291968810539,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822
"54",54,"gpm33e",108.55,1.41462808202367,0.234289622101317,4.54211881669458,0.0330706332429716,5.89926358917355,0.0523589812599084,59.4083881650648,0.430359845286525,5.83825650882332,0.0576887401726542,-0.420129230574812,0.164076793244793,-0.0833292361112882,-0.0833292361112882,0.899289305997708,0.0727506648802979,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264
"55",55,"umc2224",109.23,1.52260944356457,0.217225033350516,1.35597600739636,0.244236093885294,2.83876342761819,0.241863511546309,59.3513973169729,0.429815453474915,5.81332510744696,0.0591183548290977,-0.441686535076008,0.166413937857242,-0.0455603830069548,-0.0455603830069548,0.912257536242712,0.0729319726246382,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574
"56",56,"gpm556",110.49,1.30713111363361,0.252914740480525,1.41916749234057,0.23354047834536,2.67279101786589,0.262791191995307,59.333289261689,0.430175955991024,5.81395630220112,0.0579362414210595,-0.410452910894624,0.166897900911926,-0.0467156951982114,-0.0467156951982114,0.911823947669431,0.0729337937255871,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189
"57",57,"npi579b",110.53,1.32315177372867,0.250027188273135,1.44170726029492,0.229863268333968,2.70915951221313,0.25805571800772,59.3356561077555,0.430181248499766,5.81422818524035,0.0578848994561271,-0.413055797969885,0.166932354257379,-0.0471182695717501,-0.0471182695717501,0.911709064957658,0.0729321546538251,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724
"58",58,"IDP3917",115.28,0.608976345451601,0.435173494680305,7.55993492850993,0.00596801468183194,8.13624753780347,0.0171094597119671,59.3781434013493,0.432174131429961,5.85292375964088,0.0562704630807636,-0.275537449135434,0.163917978086965,-0.107518057160755,-0.107518057160755,0.885991432750119,0.0725975817593371,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314
"59",59,"gpm199c",115.57,2.35311770373967,0.125032723681813,12.6276631525911,0.000380080011913834,14.9582786205121,0.000564743275200425,59.7278798002453,0.434783839662932,5.8792929633758,0.0578962767565676,-0.538102573445484,0.16236486881218,-0.137780173241241,-0.137780173241241,0.86311232410882,0.0722749150459241,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291
"60",60,"IDP1425",118.03,2.23051713942922,0.135308553176735,13.4552144875053,0.000244326161290152,15.6651648770612,0.000396599961667819,59.7354912986711,0.435220637473517,5.88276011194345,0.0591403208413972,-0.523433429424746,0.162201171049234,-0.142018139263216,-0.142018139263216,0.860130078169398,0.0722358667347693,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489
"61",61,"mmp68",121.93,0.692573049972023,0.405290567547457,12.0003675162155,0.000531900602641227,12.6667627164652,0.00177601825058866,59.5112795972341,0.434047622050327,5.87046311759181,0.0572743645235853,-0.288824933618278,0.160845151515908,-0.133948520998816,-0.133948520998816,0.864787005725434,0.0723368487776483,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959
"62",62,"umc2225",123.03,0.489758332672707,0.484035126503685,17.5565007211516,2.78895673987317e-05,18.0313261951152,0.000121491883782662,59.5603583601397,0.431251572035358,5.8775413584748,0.0580030447537563,-0.24235031313107,0.160369824016651,-0.164274821537707,-0.164274821537707,0.84663945636863,0.0720425740537635,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764
"63",63,"csu1171",125.63,1.52101817011486,0.217465478762431,6.84211979130174,0.00890331270910158,8.28380903440657,0.0158925550191424,59.5302784733446,0.434326394901235,5.85225079957917,0.0578224298638533,-0.431816070603187,0.162363471728653,-0.101112526082525,-0.101112526082525,0.883102055367631,0.07261908006033,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718
"64",64,"mmp171b",130.13,0.254390732367169,0.614000256404681,7.87580679960956,0.00501005142645084,8.11716687615219,0.0172734707335767,59.323757021558,0.438881914163326,5.85975067656814,0.0576269992268439,-0.175081157465947,0.161300251879336,-0.106396465249441,-0.106396465249441,0.88674675823974,0.0725857348869788,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142
"65",65,"gpm403b",131.93,1.80524060948876,0.179080219768012,8.67722048509724,0.00322212027607887,10.463859204732,0.00534320508772711,59.6154355318959,0.440837323535953,5.86960232772664,0.0593588522543722,-0.46529321829657,0.160762882611473,-0.111126782772784,-0.111126782772784,0.883637940282972,0.0724972109217322,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297
"66",66,"umc1568",140.13,1.63767769751292,0.200644395268417,9.9580750400508,0.00160145412120571,11.6206701815781,0.00299642582938345,59.5739328731673,0.444841973147087,5.88097595282999,0.0594922562850214,-0.444374845200897,0.161485035496238,-0.117861529364999,-0.117861529364999,0.893936792744812,0.0724373512482119,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681
"67",67,"IDP3783",140.14,1.63765538686702,0.200647462133704,9.95871513684923,0.00160089741888837,11.6213022096614,0.00299547906634964,59.5739389662671,0.444842129098071,5.88097935621405,0.0594916632658022,-0.444368354097042,0.161483763471156,-0.117864722631641,-0.117864722631641,0.893935035219151,0.0724373184019013,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405
"68",68,"bnlg1429",141.83,1.61282789020322,0.204094743068319,10.0540649474831,0.00152012152386941,11.6966209882338,0.00288476887720972,59.572009710256,0.444870759248316,5.88148664218229,0.0594359596811761,-0.440488554855829,0.161299961750446,-0.118352855887244,-0.118352855887244,0.89365626854743,0.0724328855798111,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101
"69",69,"IDP209",144.3,1.61428742652216,0.203890167782417,10.057813356768,0.00151703175218812,11.7012033837716,0.00287816686733781,59.5723214607153,0.444876713729413,5.8815115664163,0.059434994147656,-0.440717487784765,0.161310639159353,-0.118377672217846,-0.118377672217846,0.893643393054235,0.0724326765460643,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405
"70",70,"php20640",145.23,3.22574337274693,0.0724888776872139,7.25953914954565,0.00705253865687324,10.4968426542221,0.00525580905660861,59.7229860324211,0.442614680524183,5.86676292594696,0.0605639126140791,-0.621265681214212,0.16071451347183,-0.100892715299913,-0.100892715299913,0.8944455685192,0.0725412569868052,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114
"71",71,"lim504",149.93,3.35784713993126,0.0668854550788257,3.20494383490435,0.0734160294025367,6.56761292903371,0.0374852984383999,59.7066013280727,0.442997838601303,5.84534669228277,0.0611376763562159,-0.635684689393224,0.160998567670487,-0.0669660978546186,-0.0669660978546186,0.901420161524873,0.0727703942579975,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107
"72",72,"gpm283b",151.4,0.0133965803340859,0.907855752716782,1.26272672127736,0.261135589859175,1.27529040793474,0.528535553234629,59.1021871839437,0.445981676645914,5.81765919847849,0.0589470312546073,-0.040646303756987,0.163095566801777,-0.0421146521687058,-0.0421146521687058,0.907640623119339,0.0729549446957935,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926
"73",73,"IDP3970",156.2,0.0345627471845895,0.852514877972953,5.86503249775496,0.0154445736199535,5.891054731356,0.0525743266087482,59.2440311361224,0.448287340703718,5.8623440610783,0.0614009977647253,-0.0658194430182626,0.164385243809981,-0.0930415332602078,-0.0930415332602078,0.885095729845957,0.0726882278431906,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472,63.6354695431472
"74",74,"umc1976",158.93,0.277873122020501,0.598098648366327,3.3046744701658,0.0690830318183842,3.56119339503059,0.168537551320797,59.296484573211,0.445640598650872,5.842339043609,0.0592902296316515,-0.186088214035777,0.163953489113821,-0.069827836669494,-0.069827836669494,0.897100538225656,0.0728343174907615,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795,62.0481494789795
"75",75,"gpm667",162.62,0.217298440579762,0.641106125975824,2.04326950265392,0.152880743463568,2.26207100117424,0.322698928423862,59.2689474632541,0.44917790266566,5.83083468219722,0.0591800726387781,-0.164064653280058,0.163350391339846,-0.0541165243404075,-0.0541165243404075,0.900328596459557,0.0729042902436006,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582,63.1781388478582
"76",76,"gpm774d",162.74,0.211859159297447,0.645314100346178,2.01960319740782,0.155279714417721,2.23316953552611,0.327396020896923,59.26631992397,0.449211336882467,5.83052843820659,0.0591444194593416,-0.161947419357535,0.163298116790528,-0.0537758504946876,-0.0537758504946876,0.900439420157211,0.0729058775642373,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456,63.6840455840456
"77",77,"umc2226",164.13,0.0100995164576973,0.91995028007478,2.01477093326334,0.155774778395442,2.02572511595551,0.36317787245157,59.121489865341,0.448035544552551,5.82825127783086,0.0595345848240915,-0.0352272835796514,0.163061845492108,-0.0535971600079916,-0.0535971600079916,0.902922587331733,0.0729230912849075,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647,62.9958912768647
"78",78,"mmp135",164.33,0.0126939212265017,0.91029432436101,2.18917798926117,0.13898347096238,2.20315563426767,0.332346288123461,59.1284676074518,0.446953970432845,5.82931329781929,0.059146173614514,-0.03917887466586,0.161719660469109,-0.0552845812020026,-0.0552845812020026,0.902293269077926,0.0729139545087478,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072,62.9139987445072
"79",79,"bnlg1127",165.83,0.054218591298012,0.815878771227342,2.00028776586132,0.157269346830997,2.0541759256587,0.358048093281355,59.1706494130803,0.446516173744609,5.82751854695522,0.0586251999518237,-0.0816883393064513,0.162995584134041,-0.0532600686094846,-0.0532600686094846,0.902378816608116,0.0729225981749784,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398,62.2519110493398
"80",80,"bnlg1953",168.33,0.164360300044587,0.685173413407951,1.64356163550271,0.199837497184135,1.81784906162455,0.402957359303967,59.2232554710674,0.444639404644255,5.8231863590096,0.0581788426640276,-0.141670365132808,0.162269252631942,-0.0483478118698334,-0.0483478118698334,0.903358188557187,0.0729381358384764,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501,63.2601134215501
"81",81,"gpm768",168.34,0.164692169376146,0.684872782761375,1.64140464041618,0.200132854783967,1.81606270855042,0.403317432143104,59.2233215243476,0.444632233345468,5.82315856926279,0.0581768560143572,-0.141806913308165,0.162261900680551,-0.0483155715652716,-0.0483155715652716,0.903370324994246,0.072938245984726,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558,62.9843360626558
"82",82,"gpm291",168.35,0.166835780481723,0.682939397785434,1.63516941840055,0.200989533683484,1.8119443840984,0.404148783814688,59.2239297067292,0.44462890627808,5.8230975774858,0.0581722418933932,-0.142706125640309,0.162239000610976,-0.0482159113084425,-0.0482159113084425,0.903428908341278,0.0729385654698718,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142,63.1395131086142
"83",83,"IDP4048",177.32,2.96269042379607,0.0852060551723306,0.53674708230072,0.463783976364933,3.49851631786898,0.173902903925986,59.5723504710884,0.441678101177337,5.75500188645871,0.0653359167151032,-0.601323132588805,0.162640869373021,0.0273763928482612,0.0273763928482612,0.92664634325162,0.0729531748784394,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715,62.6201434548715
"84",84,"IDP2552",178.95,0.861300066699839,0.353375132762414,0.0156111098417701,0.900567546257307,0.876124755641745,0.64528553009666,59.289005322735,0.43933596284362,5.78565149732139,0.0592371570091321,-0.323925994223522,0.162553464282064,-0.00466294369331698,-0.00466294369331698,0.922482703179623,0.0730230216097143,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431,62.9649883294431
"85",85,"npi403b",182.13,0.893402854003366,0.344556829689842,0.00101769220155503,0.974550771169715,0.894248052820954,0.63946459285822,59.2963561692778,0.439803777339661,5.78218802163485,0.0596308905635942,-0.331887207249728,0.163552140143803,-0.00119828675034265,-0.00119828675034265,0.922882809627876,0.0730233510642766,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198,62.6495003843198
"86",86,"IDP645",193.89,1.14478561313328,0.284643369721319,9.47139594283128,0.00208700499670887,10.5368722941474,0.0051516607164564,58.6580391158362,0.449250036708191,5.61246506493213,0.0634447450598886,0.376138387832045,0.163479076672404,0.121477123728112,0.121477123728112,0.894402274449381,0.0725337318215561,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944,63.4377723970944
